#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	108132	108782	-	rcsB	1-651/651	===============	0/0	100.00	84.95	vfdb	WP_002913007	(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	322582	323988	+	gndA	1-1407/1407	========/======	2/4	99.86	84.53	vfdb	WP_014907233	(gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	406793	407058	-	fliQ	1-266/270	===============	0/0	98.52	82.33	vfdb	WP_008500315	(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	407072	407745	-	fliP	61-734/738	.=======/======	2/4	91.06	82.25	vfdb	WP_013097738	(fliP) flagellar type III secretion system pore protein FliP [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	408174	408586	-	fliN	1-413/414	===============	0/0	99.76	84.75	vfdb	WP_008500318	(fliN) flagellar motor switch protein FliN [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	408583	409587	-	fliM	1-1005/1005	===============	0/0	100.00	84.58	vfdb	WP_013097736	(fliM) flagellar motor switch protein FliM [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	411759	413120	-	fliI	1-1362/1371	========/======	4/4	99.20	82.26	vfdb	WP_013097732	(fliI) flagellar protein export ATPase FliI [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	413801	414794	-	fliG	1-997/999	========/======	3/5	99.40	86.97	vfdb	WP_008500327	(fliG) flagellar motor switch protein FliG [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	416666	416974	+	fliE	4-315/315	========/======	2/5	97.78	81.79	vfdb	WP_013097729	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	417323	418449	+	espR4	1-1139/1140	========/======	5/14	98.77	83.25	vfdb		(espR4) Type III secretion system effector espR4 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	450609	451187	+	flhC	1-579/579	========/======	2/2	99.83	82.07	vfdb	WP_013096051	(flhC) flagellar transcriptional regulator FlhC [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	451314	452201	+	motA	1-888/888	===============	0/0	100.00	82.55	vfdb	WP_008500417	(motA) flagellar motor stator protein MotA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	452261	453049	+	motB	67-855/930	.=============.	0/0	84.84	80.36	vfdb	WP_013096052	(motB) flagellar motor protein MotB [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	455114	455602	+	cheW	1-489/504	===============	0/0	97.02	83.03	vfdb	WP_013096054	(cheW) chemotaxis protein CheW [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	459952	460999	+	cheB	1-1048/1050	===============	0/0	99.81	82.54	vfdb	WP_003859716	(cheB) protein-glutamate methylesterase/protein-glutamine glutaminase [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	461016	461405	+	cheY	1-390/390	===============	0/0	100.00	83.08	vfdb	WP_008500431	(cheY) chemotaxis response regulator CheY [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	461416	462060	+	cheZ	1-645/645	===============	0/0	100.00	80.31	vfdb	WP_013096065	(cheZ) protein phosphatase CheZ [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	463408	465481	+	flhA	6-2079/2079	===============	0/0	99.76	82.35	vfdb	WP_020687642	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	623566	625464	-	espL1	1-1898/1898	========/======	1/1	100.00	98.42	vfdb		(espL1) Type III secretion system effector espL1 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000002.1	7056	7724	-	pmrA	1-669/669	===============	0/0	100.00	81.02	vfdb	NP_463157	(pmrA) response regulator PmrA [PmrAB (VF1355) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000002.1	182323	182925	+	fimB	1-603/603	===============	0/0	100.00	98.01	vfdb	WP_000790574	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000002.1	183403	183999	+	fimE	1-597/597	===============	0/0	100.00	99.33	vfdb	WP_000044711	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000002.1	184480	185028	+	fimA	1-549/549	===============	0/0	100.00	92.35	vfdb	WP_000695571	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000002.1	185093	185632	+	fimI	1-540/540	===============	0/0	100.00	98.33	vfdb	WP_000824100	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	
