#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000001.1	318805	319845	-	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236) - Invasion (VFC0083)] [Escherichia coli O18:K1:H7 str. RS218]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000002.1	176974	177642	+	pmrA	1-669/669	===============	0/0	100.00	81.17	vfdb	NP_463157	(pmrA) response regulator PmrA [PmrAB (VF1355) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000002.1	227186	228478	+	espX5	1-1293/1293	===============	0/0	100.00	97.45	vfdb	WP_001270087	(espX5) Type III secretion system effector EspX5 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000002.1	269878	271458	-	espX4	1-1581/1581	========/======	2/2	99.94	93.30	vfdb	WP_000900547	(espX4) Type III secretion system effector EspX4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000002.1	299674	301860	+	espL4	1-2187/2187	===============	0/0	100.00	97.30	vfdb	WP_000627910	(espL4) Type III secretion system effector EspL4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000003.1	74841	76740	-	espL1	1-1898/1898	========/======	2/2	100.00	97.63	vfdb		(espL1) Type III secretion system effector espL1 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000004.1	113591	114582	-	rpoS	2-993/993	========/======	2/2	99.80	92.75	vfdb	NP_461845	(rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	83139	85103	-	flhA	115-2079/2079	===============	0/0	94.52	81.98	vfdb	WP_020687642	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	86473	87117	-	cheZ	1-645/645	===============	0/0	100.00	80.16	vfdb	WP_013096065	(cheZ) protein phosphatase CheZ [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	87128	87517	-	cheY	1-390/390	===============	0/0	100.00	83.85	vfdb	WP_008500431	(cheY) chemotaxis response regulator CheY [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	87534	88581	-	cheB	1-1048/1050	===============	0/0	99.81	81.97	vfdb	WP_003859716	(cheB) protein-glutamate methylesterase/protein-glutamine glutaminase [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	92931	93419	-	cheW	1-489/504	===============	0/0	97.02	83.03	vfdb	WP_013096054	(cheW) chemotaxis protein CheW [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	95484	96272	-	motB	67-855/930	.=============.	0/0	84.84	80.48	vfdb	WP_013096052	(motB) flagellar motor protein MotB [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	96332	97219	-	motA	1-888/888	===============	0/0	100.00	81.98	vfdb	WP_008500417	(motA) flagellar motor stator protein MotA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	97346	97924	-	flhC	1-579/579	========/======	2/2	99.83	81.90	vfdb	WP_013096051	(flhC) flagellar transcriptional regulator FlhC [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	130382	131517	-	espR4	1-1140/1140	========/======	4/6	99.56	84.49	vfdb		(espR4) Type III secretion system effector espR4 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	131868	132176	-	fliE	4-315/315	========/======	2/5	97.78	81.79	vfdb	WP_013097729	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_026722285.1_PDT001515030.1_genomic.fna	DAKRYD010000007.1	134048	135041	+	fliG	1-997/999	========/======	3/5	99.40	86.67	vfdb	WP_008500327	(fliG) flagellar motor switch protein FliG [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
