#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000001.1	134182	134832	-	rcsB	1-651/651	===============	0/0	100.00	84.33	vfdb	WP_002913007	(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000001.1	346085	347491	+	gndA	1-1407/1407	========/======	2/4	99.86	84.31	vfdb	WP_014907233	(gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	43052	46199	+	acrB	1-3145/3147	========/======	7/13	99.78	84.05	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	205897	210144	-	fdeC	1-4251/4251	========/======	1/3	99.93	97.41	vfdb	WP_000092542	(fdeC) adhesin FdeC [FdeC (VF0506) - Adherence (VFC0001)] [Escherichia coli O45:K1:H7 str. S88]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	219445	219987	+	ykgK/ecpR	1-543/543	===============	0/0	100.00	99.63	vfdb	WP_000389022	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	220062	220649	+	yagZ/ecpA	1-588/588	===============	0/0	100.00	98.47	vfdb	WP_000730972	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	220706	221374	+	yagY/ecpB	1-669/669	===============	0/0	100.00	98.06	vfdb	WP_000716386	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	221400	223925	+	yagX/ecpC	1-2526/2526	===============	0/0	100.00	97.62	vfdb	WP_001131063	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	223915	225558	+	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.21	vfdb	WP_001265657	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_017040665.1_PDT000954093.1_genomic.fna	DADHWN010000002.1	225527	226235	+	yagV/ecpE	1-709/711	===============	0/0	99.72	98.03	vfdb	WP_001301550	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
