#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	25204	25782	+	flhC	1-579/579	========/======	2/2	99.83	82.24	vfdb	WP_013096051	(flhC) flagellar transcriptional regulator FlhC [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	25909	26796	+	motA	1-888/888	===============	0/0	100.00	82.43	vfdb	WP_008500417	(motA) flagellar motor stator protein MotA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	26856	27644	+	motB	67-855/930	.=============.	0/0	84.84	80.36	vfdb	WP_013096052	(motB) flagellar motor protein MotB [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	29709	30197	+	cheW	1-489/504	===============	0/0	97.02	83.03	vfdb	WP_013096054	(cheW) chemotaxis protein CheW [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	34547	35594	+	cheB	1-1048/1050	===============	0/0	99.81	82.25	vfdb	WP_003859716	(cheB) protein-glutamate methylesterase/protein-glutamine glutaminase [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	35611	36000	+	cheY	1-390/390	===============	0/0	100.00	83.08	vfdb	WP_008500431	(cheY) chemotaxis response regulator CheY [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	38003	40076	+	flhA	6-2079/2079	========/======	2/6	99.62	82.04	vfdb	WP_020687642	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	198978	200876	-	espL1	1-1898/1898	========/======	1/1	100.00	96.73	vfdb		(espL1) Type III secretion system effector espL1 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	22568	23278	-	yagV/ecpE	1-711/711	===============	0/0	100.00	97.33	vfdb	WP_001301550	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	23247	24890	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.21	vfdb	WP_001265657	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	24880	27405	-	yagX/ecpC	1-2526/2526	===============	0/0	100.00	99.33	vfdb	WP_001131063	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	27431	28099	-	yagY/ecpB	1-669/669	===============	0/0	100.00	99.10	vfdb	WP_000716386	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	28157	28744	-	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.32	vfdb	WP_000730972	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	28819	29361	-	ykgK/ecpR	1-543/543	===============	0/0	100.00	100.00	vfdb	WP_000389022	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	38735	42977	+	fdeC	1-4246/4251	========/======	3/5	99.79	92.32	vfdb	WP_000092542	(fdeC) adhesin FdeC [FdeC (VF0506) - Adherence (VFC0001)] [Escherichia coli O45:K1:H7 str. S88]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	180710	182272	-	espY3	1-1572/1572	========/======	2/15	99.24	97.21	vfdb	WP_000978351	(espY3) Type III secretion system effector EspY3 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	226484	229631	-	acrB	1-3145/3147	========/======	5/9	99.84	84.07	vfdb	WP_002892069	(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	307538	308899	+	allB	1-1362/1362	========/======	3/6	99.78	82.86	vfdb	WP_012737535	(allB) allantoinase [Allantion utilization (VF0572) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000004.1	90707	91698	-	rpoS	2-993/993	========/======	2/2	99.80	92.65	vfdb	NP_461845	(rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000005.1	99451	100101	+	rcsB	1-651/651	===============	0/0	100.00	84.64	vfdb	WP_002913007	(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
