#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000002.1	32330	33736	-	gndA	1-1407/1407	===============	0/0	100.00	84.22	vfdb	WP_014907233	(gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000004.1	11164	11814	+	rcsB	1-651/651	===============	0/0	100.00	84.48	vfdb	WP_002913007	(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000005.1	147771	148811	-	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236) - Invasion (VFC0083)] [Escherichia coli O18:K1:H7 str. RS218]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000007.1	112236	112772	-	gspM	1-537/537	===============	0/0	100.00	97.95	vfdb		(gspM) general secretion pathway protein M [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	236	691	+	csgA	1-459/459	========/======	1/3	99.35	91.72	vfdb	WP_000771429	(csgA) curlin major subunit CsgA [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	750	1082	+	csgC	1-333/333	===============	0/0	100.00	98.80	vfdb	WP_000992818	(csgC) curli assembly protein CsgC [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	27228	27632	+	flgC	1-405/405	===============	0/0	100.00	82.72	vfdb	WP_013097138	(flgC) flagellar basal body rod protein FlgC [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	30519	31301	+	flgG	1-783/783	===============	0/0	100.00	84.93	vfdb	WP_008500810	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	31354	32052	+	flgH	1-699/699	========/======	2/4	99.71	81.31	vfdb	WP_003857987	(flgH) flagellar basal body L-ring protein FlgH [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	32112	33161	+	flgI	49-1098/1098	========/======	2/2	95.54	80.69	vfdb	WP_013097134	(flgI) flagellar basal body P-ring protein FlgI [Flagella (VF1400) - Motility (VFC0204)] [Enterobacter cloacae strain M12X01451]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000008.1	85568	86237	-	phoP	4-673/675	===============	0/0	99.26	82.24	vfdb	NP_460201	(phoP) response regulator in two-component regulatory system with PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	22492	22928	+	fur	1-437/453	===============	0/0	96.47	87.64	vfdb	NP_459678	(fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	102641	103387	-	entA	1-747/747	===============	0/0	100.00	95.72	vfdb	WP_000348393	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase EntA [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	103387	104244	-	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	WP_001007140	(entB) isochorismatase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	104258	105868	-	entE	1-1611/1611	===============	0/0	100.00	95.47	vfdb	WP_000026784	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	105878	107053	-	entC	1-1176/1176	===============	0/0	100.00	97.87	vfdb	WP_001336900	(entC) isochorismate synthase 1 [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	107428	108384	+	fepB	1-957/957	===============	0/0	100.00	97.49	vfdb	WP_001234311	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	108388	109638	-	entS	1-1251/1251	===============	0/0	100.00	95.44	vfdb	WP_001041793	(entS) enterobactin exporter iron-regulated [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	109749	110753	+	fepD	1-1005/1005	===============	0/0	100.00	96.02	vfdb	WP_001443194	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	110750	111742	+	fepG	1-993/993	===============	0/0	100.00	94.06	vfdb	WP_000640938	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	111739	112554	+	fepC	1-816/816	===============	0/0	100.00	97.30	vfdb	WP_000140634	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	112551	113684	-	fepE	1-1134/1134	===============	0/0	100.00	94.44	vfdb	WP_000096764	(fepE) LPS O-antigen length regulator [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
/home/chijioke/OHG_project/assembled_genome/GCA_020212515.1_PDT001141921.1_genomic.fna	ABCTCJ010000009.1	113928	117781	-	entF	1-3854/3882	===============	0/0	99.28	95.67	vfdb	WP_000077767	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
