#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000007.1	247147	247803	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000030.1	1476	2722	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000034.1	21467	21889	-	fosA7_1	1-423/423	===============	0/0	100.00	94.09	resfinder	LAPJ01000014	fosA7	Fosfomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000036.1	4513	5745	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000045.1	1112	1972	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000045.1	4056	4892	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000045.1	5242	5724	-	dfrA14_5	1-483/483	===============	0/0	100.00	99.79	resfinder	DQ388123	dfrA14	Trimethoprim
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000045.1	6324	7139	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000049.1	3183	4058	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000077.1	26371	27617	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000078.1	12526	12948	+	fosA7_1	1-423/423	===============	0/0	100.00	94.09	resfinder	LAPJ01000014	fosA7	Fosfomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000080.1	3191	4006	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000080.1	4606	5088	+	dfrA14_5	1-483/483	===============	0/0	100.00	99.79	resfinder	DQ388123	dfrA14	Trimethoprim
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000080.1	5438	6274	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000082.1	1455	2111	+	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000083.1	1630	2505	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/chijioke/OHG_project/assembled_genome/GCA_042849825.1_PDT002053805.1_genomic.fna	DAXQGA010000084.1	1153	2013	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
