#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000004.1	187465	188340	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000009.1	27349	28581	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000067.1	85	900	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000067.1	4690	5163	-	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000067.1	5184	6020	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000067.1	6020	6799	-	aph(3'')-Ib_5	25-804/804	===============	0/0	97.01	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000070.1	3375	5294	+	tet(M)_5	1-1920/1920	===============	0/0	100.00	99.17	resfinder	U58985	tet(M)	Doxycycline;Tetracycline;Minocycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000071.1	3598	4254	-	qnrS4_1	1-657/657	===============	0/0	100.00	100.00	resfinder	FJ418153	qnrS4	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000072.1	3804	4725	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000075.1	1790	2581	-	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000079.1	1721	2522	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000079.1	2784	4043	+	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000080.1	1476	2722	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000082.1	2178	2822	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000095.1	91	732	-	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796	catA2	Chloramphenicol
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000097.1	495	1310	-	aph(3')-Ia_7	1-816/816	===============	0/0	100.00	100.00	resfinder	X62115	aph(3')-Ia	
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000118.1	556	1371	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000118.1	1432	2235	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000118.1	2235	3071	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000118.1	3092	3565	+	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000119.1	109	1030	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000120.1	1684	2485	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000120.1	2747	4006	+	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000121.1	2302	3177	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000122.1	1054	1710	+	qnrS4_1	1-657/657	===============	0/0	100.00	100.00	resfinder	FJ418153	qnrS4	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000123.1	2060	2851	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000124.1	982	2228	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000125.1	151	2070	+	tet(M)_5	1-1920/1920	===============	0/0	100.00	99.17	resfinder	U58985	tet(M)	Doxycycline;Tetracycline;Minocycline
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000128.1	606	1250	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000129.1	705	1346	+	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796	catA2	Chloramphenicol
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000130.1	67	882	+	aph(3')-Ia_7	1-816/816	===============	0/0	100.00	100.00	resfinder	X62115	aph(3')-Ia	
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000131.1	67	882	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000132.1	1	802	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
/home/chijioke/OHG_project/assembled_genome/GCA_042849805.1_PDT002053824.1_genomic.fna	DAXQGB010000133.1	1	799	+	ant(3'')-Ia_1	171-972/972	..======/======	1/3	82.20	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
