#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000001.1	212795	213778	+	flk	1-996/996	========/======	3/14	98.69	81.95	ecoli_vf	gi:15802868	flagella biosynthesis regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000001.1	481856	483478	+	nadb	1-1623/1623	===============	0/0	100.00	87.98	ecoli_vf	SPG000049	Escherichia coli str. K-12 substr. MG1655 complete genome	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	106732	107172	+	ppdD	1-441/441	===============	0/0	100.00	89.57	ecoli_vf	gi:15799792	putative major pilin subunit	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	107182	108568	+	hofB	1-1386/1386	========/======	1/1	100.00	85.22	ecoli_vf	gi:15799791	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	108558	109760	+	hofC	1-1203/1203	===============	0/0	100.00	84.54	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	305189	306097	-	fimH	4-912/912	===============	0/0	99.67	88.45	ecoli_vf	gi:110644762	FimH protein precursor	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	306113	306620	-	fimG	1-508/510	========/======	2/4	99.22	85.29	ecoli_vf	gi:117626627	P pilus assembly protein pilin FimA	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	306627	307157	-	fimF	1-531/531	========/======	2/6	99.44	88.76	ecoli_vf	gi:218561494	minor component of type 1 fimbriae	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	307168	309803	-	fimD	1-2636/2637	========/======	2/2	99.92	86.73	ecoli_vf	gi:387615050	fimbrial outer membrane usher protein	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	309870	310592	-	fimC	1-726/726	========/======	1/3	99.59	87.05	ecoli_vf	gi:91213961	periplasmic chaperone protein FimC precursor	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	310629	311291	-	fimI	2-663/663	========/======	3/3	99.70	82.53	ecoli_vf	gi:386632331	fimbrin-like protein fimI	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	311234	311837	-	fimA	3-612/612	========/======	1/6	98.69	87.21	ecoli_vf	gi:117626622	type 1 fimbriae major subunit FimA	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	312271	312861	-	fimE	1-591/597	===============	0/0	98.99	88.83	ecoli_vf	gi:291285694	type 1 fimbriae regulatory protein FimE	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	313341	313942	-	fimB	1-602/603	===============	0/0	99.83	88.21	ecoli_vf	gi:16132133	tyrosine recombinase/inversion of on/off regulator of fimA	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000002.1	318899	323029	-	vat	1-4131/4131	===============	0/0	100.00	84.85	ecoli_vf	gi:222155089	Haemoglobin protease	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000003.1	5967	6502	-	gspM	1-536/537	===============	0/0	99.81	86.38	ecoli_vf	gi:157154814	putative general secretion pathway protein YghD	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000003.1	6504	7682	-	gspL	1-1179/1179	===============	0/0	100.00	87.11	ecoli_vf	gi:157156601	GspL-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000003.1	7679	8656	-	gspK	1-978/978	===============	0/0	100.00	91.00	ecoli_vf	gi:157155920	general secretion pathway protein K	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000003.1	8663	9258	-	gspJ	1-596/600	===============	0/0	99.33	90.94	ecoli_vf	gi:157157609	general secretion pathway protein J	
/home/chijioke/OHG_project/assembled_genome/GCA_032537865.1_PDT001815187.1_genomic.fna	DAQCTM010000003.1	9255	9626	-	gspI	1-372/372	===============	0/0	100.00	90.32	ecoli_vf	gi:157156956	general secretion pathway protein I	
