#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	405996	406781	-	fliR	1-786/786	===============	0/0	100.00	98.60	ecoli_vf	gi:15802385	flagellar biosynthesis protein FliR	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	406789	407058	-	fliQ	1-270/270	===============	0/0	100.00	100.00	ecoli_vf	gi:15802384	flagellar biosynthesis protein FliQ	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	407068	407805	-	fliP	1-738/738	===============	0/0	100.00	99.19	ecoli_vf	gi:15802383	flagellar biosynthesis protein FliP	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	407805	408170	-	fliO	1-366/366	===============	0/0	100.00	97.81	ecoli_vf	gi:161367586	flagellar biosynthesis protein FliO	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	408173	408586	-	fliN	1-414/414	===============	0/0	100.00	98.55	ecoli_vf	gi:15802381	flagellar motor switch protein FliN	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	408583	409587	-	fliM	1-1005/1005	===============	0/0	100.00	98.61	ecoli_vf	gi:15802380	flagellar motor switch protein FliM	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	409592	410056	-	fliL	1-465/465	===============	0/0	100.00	98.71	ecoli_vf	gi:15802379	flagellar basal body-associated protein FliL	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	410161	411288	-	fliK	1-1128/1128	===============	0/0	100.00	97.87	ecoli_vf	gi:15802378	flagellar hook-length control protein	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	411285	411728	-	fliJ	1-444/444	===============	0/0	100.00	99.78	ecoli_vf	gi:15802377	flagellar biosynthesis chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	411747	413120	-	fliI	1-1374/1374	===============	0/0	100.00	99.34	ecoli_vf	gi:161367587	flagellum-specific ATP synthase	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	413120	413806	-	fliH	1-687/687	===============	0/0	100.00	98.25	ecoli_vf	gi:161367588	flagellar assembly protein H	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	413799	414794	-	fliG	1-996/996	===============	0/0	100.00	98.90	ecoli_vf	gi:15802374	flagellar motor switch protein G	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	414787	416445	-	fliF	1-1659/1659	===============	0/0	100.00	98.43	ecoli_vf	gi:15802373	flagellar MS-ring protein	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	416660	416974	+	fliE	1-315/315	===============	0/0	100.00	99.05	ecoli_vf	gi:15802372	flagellar hook-basal body protein FliE	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	417323	418449	+	espR4	1-1139/1140	========/======	5/14	98.77	83.33	ecoli_vf	gi:387507178	non-LEE-encoded type III secreted effector	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	422943	423308	-	fliT	1-366/366	===============	0/0	100.00	98.36	ecoli_vf	gi:15802361	flagellar biosynthesis protein FliT	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	423308	423718	-	fliS	1-411/411	===============	0/0	100.00	99.03	ecoli_vf	gi:15802360	flagellar protein FliS	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	423743	425149	-	fliD	1-1398/1398	========/======	1/9	100.00	97.73	ecoli_vf	gi:15802359	flagellar capping protein	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	427441	428160	+	fliA	1-720/720	===============	0/0	100.00	99.31	ecoli_vf	gi:15802357	flagellar biosynthesis sigma factor	
/home/chijioke/OHG_project/assembled_genome/GCA_029946425.1_ASM2994642v1_genomic.fna	JAOQJA010000001.1	428170	428757	+	fliZ	1-588/588	===============	0/0	100.00	97.79	ecoli_vf	gi:15802356	flagella biosynthesis protein FliZ	
