#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000001.1	131698	132692	-	flk	1-995/996	===============	0/0	99.90	98.79	ecoli_vf	gi:15802868	flagella biosynthesis regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	76407	77138	-	artj	1-732/732	===============	0/0	100.00	96.86	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	174661	175212	+	ycbQ	1-549/549	========/======	1/3	100.00	82.43	ecoli_vf	gi:15800799	putative fimbrial-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	175295	175996	+	ycbR	1-702/702	===============	0/0	100.00	97.29	ecoli_vf	gi:15800800	putative chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	176021	178621	+	ycbS	1-2601/2601	===============	0/0	100.00	97.85	ecoli_vf	gi:15804976	PapC-like porin protein involved in fimbrial biogenesis	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	178612	179592	+	ycbT	1-981/981	===============	0/0	100.00	97.55	ecoli_vf	gi:15800801	fimbrial protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	179760	180236	+	ycbU	1-477/477	===============	0/0	100.00	100.00	ecoli_vf	gi:15800802	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	180196	180759	+	ycbV	1-564/564	===============	0/0	100.00	98.94	ecoli_vf	gi:15800803	putative fimbrial-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	180725	181462	+	ycbF	1-738/738	===============	0/0	100.00	98.51	ecoli_vf	gi:15804987	putativi pili assembly chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_042850525.1_PDT002053786.1_genomic.fna	DAXQGE010000002.1	195817	196857	-	Z1307	1-1041/1041	===============	0/0	100.00	100.00	ecoli_vf	gi:15800816	outer membrane protein A	
