#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000001.1	136332	139334	-	ehaB	1-2949/2949	========/======	7/56	99.97	92.81	ecoli_vf	gi:222155165	structural protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000001.1	211669	215925	-	eaeH	1-4257/4257	===============	0/0	100.00	99.86	ecoli_vf	gi:386612492	attaching and effacing protein EaeH	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000002.1	94094	94825	-	artj	1-732/732	===============	0/0	100.00	96.86	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000003.1	122805	124980	+	cadA	1-2176/2176	===============	0/0	100.00	99.13	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000004.1	20597	21481	-	ECS88_3547	1-885/885	===============	0/0	100.00	99.77	ecoli_vf	gi:218560235	lipoprotein NlpI	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000006.1	65884	66837	-	flgL	1-954/954	===============	0/0	100.00	96.86	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000006.1	66849	68492	-	flgK	1-1644/1644	===============	0/0	100.00	98.97	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000006.1	68558	69499	-	flgJ	1-942/942	===============	0/0	100.00	98.51	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000006.1	69499	70596	-	flgI	1-1098/1098	===============	0/0	100.00	97.00	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
/home/chijioke/OHG_project/assembled_genome/GCA_042849635.1_PDT002053844.1_genomic.fna	DAXQFW010000006.1	70608	71306	-	flgH	1-699/699	===============	0/0	100.00	99.57	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
