#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	152660	153169	+	ECO103_3357	1-510/510	===============	0/0	100.00	100.00	ecoli_vf	gi:260845460	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	153218	154756	+	ECO103_3358	1-1539/1539	===============	0/0	100.00	99.94	ecoli_vf	gi:260845461	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	154774	156111	+	ECO103_3359	1-1338/1338	===============	0/0	100.00	100.00	ecoli_vf	gi:260845462	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	156108	156773	+	ECO103_3360	1-666/666	===============	0/0	100.00	100.00	ecoli_vf	gi:260845463	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	156786	158438	+	ECO103_3361	1-1653/1653	===============	0/0	100.00	100.00	ecoli_vf	gi:260845464	outer membrane lipoprotein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	158496	158987	+	ECO103_3362	1-492/492	===============	0/0	100.00	100.00	ecoli_vf	gi:260845465	Hcp-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	159178	161823	+	ECO103_3363	1-2655/2655	========/======	1/9	99.66	99.66	ecoli_vf	gi:260845466	ATP-dependent Clp proteinase ATP-binding chain	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	161835	164342	+	ECO103_3364	1-2508/2508	===============	0/0	100.00	100.00	ecoli_vf	gi:260845467	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	166860	170186	+	ECO103_3368	1-3327/3327	===============	0/0	100.00	100.00	ecoli_vf	gi:260845471	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	170179	171789	+	ECO103_3369	1-1611/1611	===============	0/0	100.00	100.00	ecoli_vf	gi:260845472	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_044996055.1_PDT002079657.1_genomic.fna	DBBUDC010000001.1	174187	176991	+	c3400	3-2805/2805	========/======	2/2	99.93	95.29	ecoli_vf	gi:26249235	hypothetical protein	
