#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	24842	25201	+	flhD	1-360/360	===============	0/0	100.00	99.72	ecoli_vf	gi:15802304	transcriptional activator FlhD	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	25204	25782	+	flhC	1-579/579	===============	0/0	100.00	99.48	ecoli_vf	gi:15802303	transcriptional activator FlhC	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	25909	26796	+	motA	1-888/888	===============	0/0	100.00	99.44	ecoli_vf	gi:15802302	flagellar motor protein MotA	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	26793	27719	+	motB	1-927/927	===============	0/0	100.00	98.71	ecoli_vf	gi:15802301	flagellar motor protein MotB	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	27724	29688	+	cheA	1-1965/1965	===============	0/0	100.00	99.54	ecoli_vf	gi:15802300	chemotaxis protein CheA	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	29709	30212	+	cheW	1-504/504	===============	0/0	100.00	99.41	ecoli_vf	gi:15802299	purine-binding chemotaxis protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	30357	32018	+	tar/cheM	1-1662/1662	===============	0/0	100.00	99.04	ecoli_vf	gi:15802298	methyl-accepting chemotaxis protein II	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	33684	34544	+	cheR	1-861/861	===============	0/0	100.00	99.42	ecoli_vf	gi:15802296	chemotaxis methyltransferase CheR	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	34547	35596	+	cheB	1-1050/1050	===============	0/0	100.00	97.33	ecoli_vf	gi:15802295	chemotaxis-specific methylesterase	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	35611	36000	+	cheY	1-390/390	===============	0/0	100.00	98.72	ecoli_vf	gi:15802294	chemotaxis regulatory protein CheY	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	36011	36655	+	cheZ	1-645/645	===============	0/0	100.00	99.53	ecoli_vf	gi:15802293	chemotaxis regulator CheZ	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	36857	38005	+	flhB	1-1149/1149	===============	0/0	100.00	99.48	ecoli_vf	gi:15802292	flagellar biosynthesis protein FlhB	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	37998	40074	+	flhA	1-2077/2079	===============	0/0	99.90	98.41	ecoli_vf	gi:15802291	flagellar biosynthesis protein FlhA	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	40076	40468	+	flhE	1-393/393	===============	0/0	100.00	94.66	ecoli_vf	gi:15802290	flagellar protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000001.1	198978	200876	-	espL1	1-1899/1899	===============	0/0	100.00	96.73	ecoli_vf	gi:15831681	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	22568	23323	-	ecpE	1-756/756	===============	0/0	100.00	97.62	ecoli_vf	gi:291281182	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	23247	24890	-	ecpD	1-1644/1644	===============	0/0	100.00	99.70	ecoli_vf	gi:260842496	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	24880	27405	-	ecpC	1-2526/2526	===============	0/0	100.00	99.33	ecoli_vf	gi:15799996	E. coli common pilus usher EcpC	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	27431	28148	-	ecpB	1-717/717	========/======	1/1	100.00	98.61	ecoli_vf	gi:110640560	hypothetical protein YagY precursor	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	28157	28775	-	ecpA	1-618/618	========/======	1/1	100.00	98.38	ecoli_vf	gi:91209355	MatB precursor	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	28819	29409	-	ecpR	1-591/591	===============	0/0	100.00	99.83	ecoli_vf	gi:15799999	regulator protein EcpR	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	38735	42988	+	eaeH	1-4254/4254	===============	0/0	100.00	97.30	ecoli_vf	gi:209400580	invasin	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	65144	69193	+	ehaA	1-4050/4050	===============	0/0	100.00	98.91	ecoli_vf	gi:218693774	AidA-I adhesin-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	131083	133971	+	ehaB	1-2889/2889	========/======	2/12	99.79	93.30	ecoli_vf	gi:218693832	flagellin structural protein; protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000002.1	180710	182272	-	espY3	1-1572/1572	========/======	2/15	99.24	97.27	ecoli_vf	gi:387505433	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_041294905.1_ASM4129490v1_genomic.fna	JBEHBR010000003.1	195290	196174	-	ECS88_3547	1-885/885	===============	0/0	100.00	99.66	ecoli_vf	gi:218560235	lipoprotein NlpI	
