#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000001.1	66766	68665	-	espL1	1-1899/1899	========/======	1/1	100.00	97.63	ecoli_vf	gi:15831681	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000002.1	49457	50877	-	espX1	1-1422/1422	========/======	1/1	99.93	94.80	ecoli_vf	gi:260866172	T3SS effector-like protein EspX	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000002.1	89023	89834	+	espY1	1-753/753	========/======	3/61	99.87	86.96	ecoli_vf	gi:15799741	Type III secretion system effector EspY1	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000002.1	144917	146119	-	hofC	1-1203/1203	===============	0/0	100.00	97.34	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000002.1	146109	147494	-	hofB	1-1386/1386	===============	0/0	100.00	97.55	ecoli_vf	gi:15799791	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000002.1	147504	147944	-	ppdD	1-441/441	===============	0/0	100.00	99.32	ecoli_vf	gi:15799792	putative major pilin subunit	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000003.1	208697	210319	+	nadb	1-1623/1623	===============	0/0	100.00	97.60	ecoli_vf	SPG000049	Escherichia coli str. K-12 substr. MG1655 complete genome	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	26276	27007	-	artj	1-732/732	===============	0/0	100.00	99.59	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	124291	124839	+	ycbQ	1-549/549	===============	0/0	100.00	99.27	ecoli_vf	gi:15800799	putative fimbrial-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	124922	125623	+	ycbR	1-702/702	===============	0/0	100.00	97.58	ecoli_vf	gi:15800800	putative chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	125648	128248	+	ycbS	1-2601/2601	===============	0/0	100.00	98.31	ecoli_vf	gi:15804976	PapC-like porin protein involved in fimbrial biogenesis	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	128239	129219	+	ycbT	1-981/981	===============	0/0	100.00	96.02	ecoli_vf	gi:15800801	fimbrial protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	129387	129863	+	ycbU	1-477/477	===============	0/0	100.00	100.00	ecoli_vf	gi:15800802	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	129823	130386	+	ycbV	1-564/564	===============	0/0	100.00	99.11	ecoli_vf	gi:15800803	putative fimbrial-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	130352	131089	+	ycbF	1-738/738	===============	0/0	100.00	99.05	ecoli_vf	gi:15804987	putativi pili assembly chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000004.1	145445	146485	-	Z1307	1-1041/1041	===============	0/0	100.00	99.81	ecoli_vf	gi:15800816	outer membrane protein A	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	325	1059	+	eprK	1-735/735	===============	0/0	100.00	100.00	ecoli_vf	gi:15832970	EprK	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	1075	1656	+	orgA	1-582/582	===============	0/0	100.00	99.66	ecoli_vf	gi:15832969	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	1874	2305	+	orgB	1-432/432	===============	0/0	100.00	97.69	ecoli_vf	gi:15832967	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	2527	3159	+	ECs3712	1-633/633	===============	0/0	100.00	97.63	ecoli_vf	gi:15832966	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	3204	3680	-	b2854	1-477/477	===============	0/0	100.00	100.00	ecoli_vf	SPG000125	Putative lytic transglycosylase Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	4149	5525	-	ygeH	1-1377/1377	===============	0/0	100.00	97.82	ecoli_vf	gi:15832963	transcriptional regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	5860	6346	-	ygeG	6-492/492	===============	0/0	98.98	97.33	ecoli_vf	gi:15832962	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	33442	33912	+	ppda	1-471/471	===============	0/0	100.00	98.73	ecoli_vf	SPG000131	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	33903	34466	+	ppdb	1-564/564	===============	0/0	100.00	98.58	ecoli_vf	SPG000112	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	34463	34870	+	ygdb	1-408/408	===============	0/0	100.00	95.59	ecoli_vf	SPG000137	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000005.1	34855	35178	+	ppdc	1-324/324	===============	0/0	100.00	98.77	ecoli_vf	SPG000140	Pilin-like protein minor pilin or pseudopilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000008.1	48823	50061	-	hofq	1-1239/1239	===============	0/0	100.00	98.79	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000009.1	84240	85235	+	flk	1-996/996	===============	0/0	100.00	98.80	ecoli_vf	gi:15802868	flagella biosynthesis regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000010.1	34511	36387	+	espL3	1-1877/1878	===============	0/0	99.95	98.83	ecoli_vf	SPG000024	gi|47118301:4652971-4654848 Escherichia coli O157:H7 str. Sakai DNA complete genome PTS system arbutin-like IIC component	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	5309	6278	+	hlyE	87-1056/1056	.==============	0/0	91.86	98.56	ecoli_vf	gi:209398688	hemolysin E	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	39291	40079	+	ycfz	1-789/789	========/======	2/2	99.87	90.38	ecoli_vf	SPG000092	putative factor	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	79572	80525	-	flgL	1-954/954	===============	0/0	100.00	96.65	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	80537	82180	-	flgK	1-1644/1644	===============	0/0	100.00	98.48	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	82246	83187	-	flgJ	1-942/942	===============	0/0	100.00	98.30	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	83187	84284	-	flgI	1-1098/1098	===============	0/0	100.00	97.27	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	84296	84994	-	flgH	1-699/699	===============	0/0	100.00	99.57	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	85047	85829	-	flgG	1-783/783	===============	0/0	100.00	99.36	ecoli_vf	gi:15801195	flagellar basal body rod protein FlgG	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	86001	86756	-	flgF	1-756/756	===============	0/0	100.00	96.43	ecoli_vf	gi:15801194	flagellar basal body rod protein FlgF	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	86776	87984	-	flgE	1-1206/1206	========/======	1/3	100.00	94.79	ecoli_vf	gi:15801193	flagellar hook protein FlgE	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	88009	88704	-	flgD	1-696/696	===============	0/0	100.00	99.14	ecoli_vf	gi:15801192	flagellar basal body rod modification protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	88716	89120	-	flgC	1-405/405	===============	0/0	100.00	99.51	ecoli_vf	gi:15801191	flagellar basal body rod protein FlgC	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	89124	89540	-	flgB	1-417/417	===============	0/0	100.00	99.52	ecoli_vf	gi:15801190	flagellar basal body rod protein FlgB	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	89695	90354	+	flgA	1-660/660	===============	0/0	100.00	96.97	ecoli_vf	gi:15801189	flagellar basal body P-ring biosynthesis protein FlgA	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	90728	91144	+	flgN	1-417/417	===============	0/0	100.00	98.80	ecoli_vf	gi:15801187	flagella synthesis protein FlgN	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	115266	115598	-	csgC	1-333/333	===============	0/0	100.00	98.80	ecoli_vf	gi:15801160	putative autoagglutination protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	115657	116112	-	csgA	1-459/459	========/======	1/3	99.35	93.03	ecoli_vf	gi:15801159	cryptic curlin major subunit	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	116153	116635	-	csgB	1-483/483	===============	0/0	100.00	99.59	ecoli_vf	VFG045792	minor curlin subunit CsgB	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	117363	118013	+	csgD	1-651/651	===============	0/0	100.00	99.08	ecoli_vf	VFG045791	putative 2-component transcriptional regulator for 2nd curli operon	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	118018	118407	+	csgE	1-390/390	===============	0/0	100.00	98.97	ecoli_vf	gi:15801156	curli assembly protein CsgE	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	118432	118848	+	csgF	1-417/417	===============	0/0	100.00	99.28	ecoli_vf	gi:15801155	curli assembly protein CsgF	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000011.1	118875	119708	+	csgG	1-834/834	===============	0/0	100.00	98.20	ecoli_vf	gi:15801154	curli production assembly/transport component 2nd curli operon	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	99168	99914	-	entA	1-747/747	===============	0/0	100.00	95.72	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	99914	100771	-	entB	1-858/858	===============	0/0	100.00	98.14	ecoli_vf	gi:26246574	isochorismatase	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	100785	102395	-	entE	1-1611/1611	===============	0/0	100.00	95.47	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	102405	103592	-	entC	1-1188/1188	===============	0/0	100.00	97.90	ecoli_vf	gi:26246572	isochorismate synthase 1	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	103955	104911	+	fepB	1-957/957	===============	0/0	100.00	97.49	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	104915	106165	-	entS	1-1251/1251	===============	0/0	100.00	95.44	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	106264	107280	+	fepD	1-1017/1017	===============	0/0	100.00	96.07	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	107277	108269	+	fepG	1-993/993	===============	0/0	100.00	94.06	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	108266	109081	+	fepC	1-816/816	===============	0/0	100.00	97.30	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	109078	110211	-	fepE	1-1134/1134	===============	0/0	100.00	94.44	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
/home/chijioke/OHG_project/assembled_genome/GCA_024998045.1_ASM2499804v1_genomic.fna	JAGYHH010000012.1	110455	114308	-	entF	1-3854/3882	===============	0/0	99.28	95.69	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
