#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	212782	213105	-	ppdc	1-324/324	===============	0/0	100.00	98.46	ecoli_vf	SPG000140	Pilin-like protein minor pilin or pseudopilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	213090	213497	-	ygdb	1-408/408	===============	0/0	100.00	95.83	ecoli_vf	SPG000137	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	213494	214057	-	ppdb	1-564/564	===============	0/0	100.00	97.52	ecoli_vf	SPG000112	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	214048	214518	-	ppda	1-471/471	===============	0/0	100.00	98.73	ecoli_vf	SPG000131	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	241616	242102	+	ygeG	6-492/492	===============	0/0	98.98	97.33	ecoli_vf	gi:15832962	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	242437	243813	+	ygeH	1-1377/1377	===============	0/0	100.00	97.82	ecoli_vf	gi:15832963	transcriptional regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	244282	244758	+	b2854	1-477/477	===============	0/0	100.00	99.79	ecoli_vf	SPG000125	Putative lytic transglycosylase Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	244803	245435	-	ECs3712	1-633/633	===============	0/0	100.00	97.00	ecoli_vf	gi:15832966	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	245656	246087	-	orgB	1-432/432	===============	0/0	100.00	95.60	ecoli_vf	gi:15832967	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	246304	246885	-	orgA	1-582/582	===============	0/0	100.00	96.39	ecoli_vf	gi:15832969	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_045008005.1_PDT002053804.1_genomic.fna	DBBUYY010000001.1	246901	247635	-	eprK	1-735/735	===============	0/0	100.00	97.82	ecoli_vf	gi:15832970	EprK	
