#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000001.1	210640	211524	-	ECS88_3547	1-885/885	===============	0/0	100.00	99.77	ecoli_vf	gi:218560235	lipoprotein NlpI	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000002.1	159736	161911	+	cadA	1-2176/2176	===============	0/0	100.00	99.27	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000002.1	234881	236173	+	espX5	1-1293/1293	===============	0/0	100.00	97.45	ecoli_vf	gi:291285483	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	42699	43679	+	yggr	1-981/981	===============	0/0	100.00	97.55	ecoli_vf	SPG000074	Retraction ATPase Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	140657	141644	+	epaO	1-987/987	========/======	1/1	100.00	96.66	ecoli_vf	gi:15832980	surface presentation of antigens protein SpaO	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	141634	142299	+	epaP	1-666/666	===============	0/0	100.00	97.90	ecoli_vf	gi:15832979	surface presentation of antigens protein SpaP	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	142309	142569	+	epaQ	1-261/261	===============	0/0	100.00	96.55	ecoli_vf	gi:15832978	EpaQ	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	142558	143021	+	epaR	3-466/468	===============	0/0	99.15	96.12	ecoli_vf	VFG042210	-	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	143347	144467	+	epaS	1-1122/1122	========/======	1/1	99.91	96.97	ecoli_vf	gi:15832975	surface presentation of antigens protein SpaS	
/home/chijioke/OHG_project/assembled_genome/GCA_020213485.1_PDT001141904.1_genomic.fna	ABCTEH010000003.1	144824	145324	-	etrA	1-501/501	===============	0/0	100.00	96.01	ecoli_vf	gi:15832974	transcriptional regulator	
