#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000001.1	49048	50286	-	hofq	1-1239/1239	===============	0/0	100.00	98.71	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000001.1	224388	225020	-	gadX	1-633/633	===============	0/0	100.00	98.26	ecoli_vf	SPG000043	gb|ADUM01000070.1|:99762-100394 Escherichia coli 3431 gec3431.assembly.48 whole genome shotgun sequence HTH-type transcriptional regulator gadX	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000002.1	97435	97875	+	ppdD	1-441/441	===============	0/0	100.00	98.64	ecoli_vf	gi:15799792	putative major pilin subunit	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000002.1	97885	99270	+	hofB	1-1386/1386	===============	0/0	100.00	97.69	ecoli_vf	gi:15799791	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000002.1	99260	100462	+	hofC	1-1203/1203	===============	0/0	100.00	97.34	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000002.1	192997	194417	+	espX1	1-1422/1422	========/======	1/1	99.93	99.86	ecoli_vf	gi:260866172	T3SS effector-like protein EspX	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000003.1	14016	15638	-	nadb	1-1623/1623	===============	0/0	100.00	97.41	ecoli_vf	SPG000049	Escherichia coli str. K-12 substr. MG1655 complete genome	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	11501	12286	-	fliR	1-786/786	===============	0/0	100.00	98.09	ecoli_vf	gi:15802385	flagellar biosynthesis protein FliR	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	12295	12564	-	fliQ	1-270/270	===============	0/0	100.00	97.78	ecoli_vf	gi:15802384	flagellar biosynthesis protein FliQ	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	12574	13311	-	fliP	1-738/738	===============	0/0	100.00	98.78	ecoli_vf	gi:15802383	flagellar biosynthesis protein FliP	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	13311	13676	-	fliO	1-366/366	===============	0/0	100.00	98.91	ecoli_vf	gi:161367586	flagellar biosynthesis protein FliO	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	13679	14092	-	fliN	1-414/414	===============	0/0	100.00	98.55	ecoli_vf	gi:15802381	flagellar motor switch protein FliN	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	14089	15093	-	fliM	1-1005/1005	===============	0/0	100.00	99.10	ecoli_vf	gi:15802380	flagellar motor switch protein FliM	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	15098	15562	-	fliL	1-465/465	===============	0/0	100.00	99.14	ecoli_vf	gi:15802379	flagellar basal body-associated protein FliL	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	15667	16794	-	fliK	1-1128/1128	===============	0/0	100.00	97.16	ecoli_vf	gi:15802378	flagellar hook-length control protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	16791	17234	-	fliJ	1-444/444	===============	0/0	100.00	99.10	ecoli_vf	gi:15802377	flagellar biosynthesis chaperone	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	17253	18626	-	fliI	1-1374/1374	===============	0/0	100.00	98.76	ecoli_vf	gi:161367587	flagellum-specific ATP synthase	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	18626	19312	-	fliH	1-687/687	===============	0/0	100.00	98.11	ecoli_vf	gi:161367588	flagellar assembly protein H	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	19305	20300	-	fliG	1-996/996	===============	0/0	100.00	99.20	ecoli_vf	gi:15802374	flagellar motor switch protein G	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	20293	21951	-	fliF	1-1659/1659	===============	0/0	100.00	97.95	ecoli_vf	gi:15802373	flagellar MS-ring protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	22166	22480	+	fliE	1-315/315	===============	0/0	100.00	96.51	ecoli_vf	gi:15802372	flagellar hook-basal body protein FliE	
/home/chijioke/OHG_project/assembled_genome/GCA_012280155.1_PDT000280664.3_genomic.fna	AASCIY010000004.1	29838	30203	-	fliT	1-366/366	===============	0/0	100.00	97.00	ecoli_vf	gi:15802361	flagellar biosynthesis protein FliT	
