#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000001.1	4613	5149	-	gspM	1-537/537	===============	0/0	100.00	95.90	ecoli_vf	gi:157154814	putative general secretion pathway protein YghD	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000001.1	5151	6329	-	gspL	1-1179/1179	===============	0/0	100.00	97.45	ecoli_vf	gi:157156601	GspL-like protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000002.1	80034	81272	-	hofq	1-1239/1239	===============	0/0	100.00	98.79	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000003.1	105966	106406	+	ppdD	1-441/441	===============	0/0	100.00	99.09	ecoli_vf	gi:15799792	putative major pilin subunit	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000003.1	106416	107801	+	hofB	1-1386/1386	===============	0/0	100.00	97.55	ecoli_vf	gi:15799791	hypothetical protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000003.1	107791	108993	+	hofC	1-1203/1203	===============	0/0	100.00	97.51	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000005.1	49179	50174	+	flk	1-996/996	===============	0/0	100.00	98.80	ecoli_vf	gi:15802868	flagella biosynthesis regulator	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	52224	52616	-	flhE	1-393/393	===============	0/0	100.00	96.95	ecoli_vf	gi:15802290	flagellar protein	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	52618	54694	-	flhA	1-2077/2079	===============	0/0	99.90	98.51	ecoli_vf	gi:15802291	flagellar biosynthesis protein FlhA	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	54687	55835	-	flhB	1-1149/1149	===============	0/0	100.00	98.87	ecoli_vf	gi:15802292	flagellar biosynthesis protein FlhB	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	56037	56681	-	cheZ	1-645/645	===============	0/0	100.00	99.38	ecoli_vf	gi:15802293	chemotaxis regulator CheZ	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	56692	57081	-	cheY	1-390/390	===============	0/0	100.00	99.23	ecoli_vf	gi:15802294	chemotaxis regulatory protein CheY	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	57096	58145	-	cheB	1-1050/1050	===============	0/0	100.00	98.76	ecoli_vf	gi:15802295	chemotaxis-specific methylesterase	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	58148	59008	-	cheR	1-861/861	===============	0/0	100.00	99.19	ecoli_vf	gi:15802296	chemotaxis methyltransferase CheR	
/home/chijioke/OHG_project/assembled_genome/GCA_012279615.1_PDT000280666.2_genomic.fna	AASCJB010000006.1	60674	62335	-	tar/cheM	1-1662/1662	===============	0/0	100.00	98.25	ecoli_vf	gi:15802298	methyl-accepting chemotaxis protein II	
